Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler	bwpId
2.54396	UL	254	3	1	0	13	1	1	7692	27	0	33.2855	0	0	0
2.54446	UL	254	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.54446	UL	254	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.54496	UL	254	4	1	0	13	1	1	28696	25	0	29.9312	0	0	0
2.54496	UL	254	4	1	0	13	1	1	28696	25	0	29.9312	0	0	0
2.54646	UL	254	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.54646	UL	254	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.54696	UL	254	6	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.54696	UL	254	6	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.548	DL	254	7	1	1	13	1	1	927	27	0	50.5173	0	0	0
2.54896	UL	254	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.54896	UL	254	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.54946	UL	254	9	0	0	13	1	1	14852	27	0	30.0251	0	0	0
2.54946	UL	254	9	0	0	13	1	1	14852	27	0	30.0251	0	0	0
2.5505	DL	255	0	0	1	13	1	1	262	27	0	55.886	0	0	0
2.55146	UL	255	1	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.55146	UL	255	1	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.55196	UL	255	1	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.55196	UL	255	1	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.553	DL	255	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.55346	DL	255	3	0	1	12	1	1	242	27	0	55.886	0	0	0
2.55396	UL	255	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.55396	UL	255	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.55446	UL	255	4	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.55446	UL	255	4	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.55496	UL	255	4	1	0	13	1	1	4642	27	0	36.0903	0	0	0
2.55496	UL	255	4	1	0	13	1	1	4642	27	0	36.0903	0	0	0
2.5555	DL	255	5	0	1	13	1	1	129	27	0	60.4019	0	0	0
2.55596	DL	255	5	1	1	12	1	1	119	27	0	60.4019	0	0	0
2.55646	UL	255	6	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.55646	UL	255	6	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.55696	UL	255	6	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.55696	UL	255	6	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.55746	UL	255	7	0	0	13	1	1	32622	25	0	29.5135	0	0	0
2.558	DL	255	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.55846	UL	255	8	0	1	12	1	1	22868	25	0	30.0264	0	0	0
2.55896	UL	255	8	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.55896	UL	255	8	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.55946	UL	255	9	0	0	13	1	1	32622	25	0	29.5135	0	0	0
2.55996	UL	255	9	1	0	13	1	1	7237	25	0	33.1817	0	0	0
2.55996	UL	255	9	1	0	13	1	1	7237	25	0	33.1817	0	0	0
2.5605	DL	256	0	0	1	13	1	1	794	27	0	50.7822	0	0	0
2.56096	DL	256	0	1	1	12	1	1	365	27	0	53.7983	0	0	0
2.56146	UL	256	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.56146	UL	256	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.56196	UL	256	1	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.56196	UL	256	1	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.563	DL	256	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.56346	DL	256	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.56396	UL	256	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.56396	UL	256	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.56446	UL	256	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.56446	UL	256	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.56596	DL	256	5	1	1	12	1	1	119	27	0	60.4019	0	0	0
2.56646	UL	256	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.56646	UL	256	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.56696	UL	256	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.56696	UL	256	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.56746	UL	256	7	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.56746	UL	256	7	0	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.568	DL	256	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.56896	UL	256	8	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.56896	UL	256	8	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.56946	UL	256	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.56946	UL	256	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.56996	UL	256	9	1	0	13	1	1	32622	25	0	29.5135	0	0	0
2.57096	UL	257	0	1	1	12	1	1	22868	25	0	30.0264	0	0	0
2.57146	UL	257	1	0	0	13	1	1	20290	27	1	29.7879	0	0	0
2.57146	UL	257	1	0	0	13	1	1	20290	27	1	29.7879	0	0	0
2.57196	UL	257	1	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.57196	UL	257	1	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.57346	DL	257	3	0	1	12	1	1	1101	27	0	49.699	0	0	0
2.57396	UL	257	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.57396	UL	257	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.57446	UL	257	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.57446	UL	257	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.57646	UL	257	6	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.57646	UL	257	6	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.57696	UL	257	6	1	0	13	1	1	2919	27	0	38.4749	0	0	0
2.57696	UL	257	6	1	0	13	1	1	2919	27	0	38.4749	0	0	0
2.57896	UL	257	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.57896	UL	257	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.57946	UL	257	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.57946	UL	257	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.57996	UL	257	9	1	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.57996	UL	257	9	1	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.58146	UL	258	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.58196	UL	258	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.58196	UL	258	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.58246	UL	258	2	0	0	13	1	1	32622	25	0	29.5135	0	0	0
2.58346	UL	258	3	0	1	12	1	1	22868	25	0	30.0264	0	0	0
2.58396	UL	258	3	1	0	13	1	1	20290	27	1	29.7879	0	0	0
2.58396	UL	258	3	1	0	13	1	1	20290	27	1	29.7879	0	0	0
2.60146	UL	260	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.60146	UL	260	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.60446	UL	260	4	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.60446	UL	260	4	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.6105	DL	261	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
2.61646	UL	261	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.61646	UL	261	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.61946	UL	261	9	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.61946	UL	261	9	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.63396	UL	263	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.63396	UL	263	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.6755	DL	267	5	0	1	13	1	1	3052	27	0	45.1484	0	0	0
2.68146	UL	268	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.68146	UL	268	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.68446	UL	268	4	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.68446	UL	268	4	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.68696	UL	268	6	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.68696	UL	268	6	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.6905	DL	269	0	0	1	13	1	1	1193	27	0	49.699	0	0	0
2.69646	UL	269	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.69646	UL	269	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.69946	UL	269	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.69946	UL	269	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.69996	UL	269	9	1	0	13	1	1	4642	27	0	36.0903	0	0	0
2.69996	UL	269	9	1	0	13	1	1	4642	27	0	36.0903	0	0	0
2.70196	UL	270	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.70196	UL	270	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.703	DL	270	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.70346	DL	270	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.70396	UL	270	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.7055	DL	270	5	0	1	13	1	1	661	27	0	51.7991	0	0	0
2.70646	UL	270	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.70896	UL	270	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.70896	UL	270	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.70946	UL	270	9	0	0	13	1	1	7603	25	0	32.9375	0	0	0
2.70946	UL	270	9	0	0	13	1	1	7603	25	0	32.9375	0	0	0
2.71196	UL	271	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.71196	UL	271	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.71246	UL	271	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.713	DL	271	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.71346	DL	271	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.71396	UL	271	3	1	0	13	1	1	28644	27	0	30.0092	0	0	0
2.71446	UL	271	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.71446	UL	271	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.718	DL	271	7	1	1	13	1	1	661	27	0	51.7991	0	0	0
2.71896	UL	271	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.71896	UL	271	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.72196	UL	272	1	1	0	13	1	1	7692	27	0	33.2855	0	0	0
2.72196	UL	272	1	1	0	13	1	1	7692	27	0	33.2855	0	0	0
2.7255	DL	272	5	0	1	13	1	1	262	27	0	55.886	0	0	0
2.72646	UL	272	6	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.72646	UL	272	6	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.72896	UL	272	8	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.72896	UL	272	8	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.73096	DL	273	0	1	1	12	1	1	610	27	0	51.7991	0	0	0
2.73146	UL	273	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.73146	UL	273	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.73196	UL	273	1	1	0	13	1	1	10669	25	0	31.0013	0	0	0
2.73196	UL	273	1	1	0	13	1	1	10669	25	0	31.0013	0	0	0
2.73446	UL	273	4	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.73446	UL	273	4	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.7355	DL	273	5	0	1	13	1	1	262	27	0	55.886	0	0	0
2.73646	UL	273	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.73646	UL	273	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.738	DL	273	7	1	1	13	1	1	262	27	0	55.886	0	0	0
2.73896	UL	273	8	1	0	13	1	1	20556	27	0	29.7896	0	0.434501	0
2.73896	UL	273	8	1	0	13	1	1	20556	27	0	29.7896	0	0.434501	0
2.73946	UL	273	9	0	0	13	1	1	20556	27	0	29.7896	1	0.434501	0
2.73946	UL	273	9	0	0	13	1	1	20556	27	0	29.7896	1	0.434501	0
2.74096	DL	274	0	1	1	12	1	1	488	27	0	52.9767	0	0	0
2.74196	UL	274	1	1	0	13	1	1	20556	27	1	29.7896	0	0	0
2.74196	UL	274	1	1	0	13	1	1	20556	27	1	29.7896	0	0	0
2.74246	UL	274	2	0	0	13	1	1	7692	27	0	33.2855	0	0	0
2.74246	UL	274	2	0	0	13	1	1	7692	27	0	33.2855	0	0	0
2.74396	UL	274	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.74396	UL	274	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.7455	DL	274	5	0	1	13	1	1	395	27	0	53.7983	0	0	0
2.74646	UL	274	6	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.74646	UL	274	6	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.74696	UL	274	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.74696	UL	274	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.74846	DL	274	8	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.74946	UL	274	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.74946	UL	274	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.74996	UL	274	9	1	0	13	1	1	20603	25	0	29.863	0	0	0
2.74996	UL	274	9	1	0	13	1	1	20603	25	0	29.863	0	0	0
2.75146	UL	275	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.75146	UL	275	1	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.753	DL	275	2	1	1	13	1	1	794	27	0	50.7822	0	0	0
2.75396	UL	275	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.75396	UL	275	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.75446	UL	275	4	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.75446	UL	275	4	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.75696	UL	275	6	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.75696	UL	275	6	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.758	DL	275	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.75896	UL	275	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.75896	UL	275	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.7605	DL	276	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
2.76096	DL	276	0	1	1	12	1	1	119	27	0	60.4019	0	0	0
2.76146	UL	276	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.76146	UL	276	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.76196	UL	276	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.76246	UL	276	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.76396	UL	276	3	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.76396	UL	276	3	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.76446	UL	276	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.76596	DL	276	5	1	1	12	1	1	856	27	0	50.5173	0	0	0
2.76646	UL	276	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.76646	UL	276	6	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.76696	UL	276	6	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.76696	UL	276	6	1	0	13	1	1	7603	25	0	32.9375	0	0	0
2.76896	UL	276	8	1	0	13	1	1	7692	27	0	33.2855	0	0	0
2.76896	UL	276	8	1	0	13	1	1	7692	27	0	33.2855	0	0	0
2.76946	UL	276	9	0	0	13	1	1	7692	27	0	33.2855	0	0	0
2.76946	UL	276	9	0	0	13	1	1	7692	27	0	33.2855	0	0	0
2.7705	DL	277	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
2.77096	DL	277	0	1	1	12	1	1	242	27	0	55.886	0	0	0
2.77146	UL	277	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.77146	UL	277	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.77196	UL	277	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.77196	UL	277	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.77246	UL	277	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.773	DL	277	2	1	1	13	1	1	262	27	0	55.886	0	0	0
2.77396	UL	277	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.77396	UL	277	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.77446	UL	277	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.77446	UL	277	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.77496	UL	277	4	1	0	13	1	1	28696	25	0	29.9312	0	0	0
2.77646	UL	277	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.77646	UL	277	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.77696	UL	277	6	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.77696	UL	277	6	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.778	DL	277	7	1	1	13	1	1	528	27	0	52.9767	0	0	0
2.77846	DL	277	8	0	1	12	1	1	365	27	0	53.7983	0	0	0
2.77896	UL	277	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.77896	UL	277	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.77946	UL	277	9	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.77946	UL	277	9	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.78146	UL	278	1	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.78146	UL	278	1	0	0	13	1	1	10609	27	0	31.435	0	0	0
2.78196	UL	278	1	1	0	13	1	1	10609	27	0	31.435	0	0	0
2.78196	UL	278	1	1	0	13	1	1	10609	27	0	31.435	0	0	0
2.783	DL	278	2	1	1	13	1	1	262	27	0	55.886	0	0	0
2.78346	DL	278	3	0	1	12	1	1	365	27	0	53.7983	0	0	0
2.78396	UL	278	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.78396	UL	278	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.78446	UL	278	4	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.78446	UL	278	4	0	0	13	1	1	28644	27	0	30.0092	1	1	0
2.7855	DL	278	5	0	1	13	1	1	262	27	0	55.886	0	0	0
2.78646	UL	278	6	0	0	13	1	1	14852	27	0	30.0251	0	0	0
2.78646	UL	278	6	0	0	13	1	1	14852	27	0	30.0251	0	0	0
2.78696	UL	278	6	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.78696	UL	278	6	1	0	13	1	1	28644	27	1	30.0092	0	0	0
2.78746	UL	278	7	0	0	13	1	1	14838	25	0	29.8489	0	0	0
2.78746	UL	278	7	0	0	13	1	1	14838	25	0	29.8489	0	0	0
2.78896	UL	278	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.78896	UL	278	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.78946	UL	278	9	0	0	13	1	1	7603	25	0	32.9375	0	0	0
2.78946	UL	278	9	0	0	13	1	1	7603	25	0	32.9375	0	0	0
2.7905	DL	279	0	0	1	13	1	1	794	27	0	50.7822	0	0	0
2.79146	UL	279	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.79146	UL	279	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.79196	UL	279	1	1	0	13	1	1	10609	27	0	31.435	0	0	0
2.79196	UL	279	1	1	0	13	1	1	10609	27	0	31.435	0	0	0
2.793	DL	279	2	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.79346	DL	279	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.79396	UL	279	3	1	0	13	1	1	1459	27	0	41.4587	0	0	0
2.79396	UL	279	3	1	0	13	1	1	1459	27	0	41.4587	0	0	0
2.79446	UL	279	4	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.79446	UL	279	4	0	0	13	1	1	1459	27	0	41.4587	0	0	0
2.79596	DL	279	5	1	1	12	1	1	119	27	0	60.4019	0	0	0
2.79646	UL	279	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.79646	UL	279	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.79696	UL	279	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.79696	UL	279	6	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.79746	UL	279	7	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.79746	UL	279	7	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.79846	DL	279	8	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.79896	UL	279	8	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.79896	UL	279	8	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.79946	UL	279	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.79946	UL	279	9	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.79996	UL	279	9	1	0	13	1	1	32622	25	0	29.5135	0	0	0
2.80146	UL	280	1	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.80146	UL	280	1	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.80196	UL	280	1	1	0	13	1	1	857	25	0	43.5173	0	0	0
2.80196	UL	280	1	1	0	13	1	1	857	25	0	43.5173	0	0	0
2.803	DL	280	2	1	1	13	1	1	927	27	0	50.5173	0	0	0
2.80346	DL	280	3	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.80396	UL	280	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.80396	UL	280	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.80446	UL	280	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.80446	UL	280	4	0	0	13	1	1	3980	27	0	36.8566	0	0	0
2.80646	UL	280	6	0	0	13	1	1	2919	27	0	38.4749	0	0	0
2.80646	UL	280	6	0	0	13	1	1	2919	27	0	38.4749	0	0	0
2.80696	UL	280	6	1	0	13	1	1	2919	27	0	38.4749	0	0	0
2.80696	UL	280	6	1	0	13	1	1	2919	27	0	38.4749	0	0	0
2.808	DL	280	7	1	1	13	1	1	129	27	0	60.4019	0	0	0
2.80846	DL	280	8	0	1	12	1	1	119	27	0	60.4019	0	0	0
2.80896	UL	280	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.80896	UL	280	8	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.80946	UL	280	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.80946	UL	280	9	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.80996	UL	280	9	1	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.80996	UL	280	9	1	0	13	1	1	20290	27	0	29.7879	1	0.434501	0
2.8105	DL	281	0	0	1	13	1	1	129	27	0	60.4019	0	0	0
2.81146	UL	281	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.81146	UL	281	1	0	0	13	1	1	35276	27	0	29.5135	1	1	0
2.81196	UL	281	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.81196	UL	281	1	1	0	13	1	1	35276	27	1	29.5135	0	0	0
2.81246	UL	281	2	0	0	13	1	1	32622	25	0	29.5135	0	0	0
2.81346	UL	281	3	0	1	12	1	1	7247	25	0	32.7251	0	0	0
2.81396	UL	281	3	1	0	13	1	1	20290	27	1	29.7879	0	0	0
2.81396	UL	281	3	1	0	13	1	1	20290	27	1	29.7879	0	0	0
2.81446	UL	281	4	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.81446	UL	281	4	0	0	13	1	1	119	25	0	53.4019	0	0	0
2.81596	DL	281	5	1	1	12	1	1	856	27	0	50.5173	0	0	0
2.81646	UL	281	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.81646	UL	281	6	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.81696	UL	281	6	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.81696	UL	281	6	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.81896	UL	281	8	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.81896	UL	281	8	1	0	13	1	1	5570	27	0	35.1288	0	0	0
2.81946	UL	281	9	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.81946	UL	281	9	0	0	13	1	1	5570	27	0	35.1288	0	0	0
2.82146	UL	282	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.82146	UL	282	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.82196	UL	282	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.82196	UL	282	1	1	0	13	1	1	35276	27	0	29.5135	1	1	0
2.82246	UL	282	2	0	0	13	1	1	4642	27	0	36.0903	0	0	0
2.82396	UL	282	3	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.82446	UL	282	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.82446	UL	282	4	0	0	13	1	1	35276	27	1	29.5135	0	0	0
2.82496	UL	282	4	1	0	13	1	1	28696	25	0	29.9312	0	0	0
2.82646	UL	282	6	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.85396	UL	285	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.85396	UL	285	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.85696	UL	285	6	1	0	13	1	1	1459	27	0	41.4587	0	0	0
2.85696	UL	285	6	1	0	13	1	1	1459	27	0	41.4587	0	0	0
2.87146	UL	287	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.87146	UL	287	1	0	0	13	1	1	129	27	0	53.4019	0	0	0
2.918	DL	291	7	1	1	13	1	1	2387	27	0	46.286	0	0	0
2.92396	UL	292	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.92396	UL	292	3	1	0	13	1	1	129	27	0	53.4019	0	0	0
2.92696	UL	292	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.92696	UL	292	6	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.92946	UL	292	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.92946	UL	292	9	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.933	DL	293	2	1	1	13	1	1	1060	27	0	50.3385	0	0	0
2.93896	UL	293	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.93896	UL	293	8	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.94196	UL	294	1	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.94196	UL	294	1	1	0	13	1	1	28644	27	0	30.0092	1	1	0
2.94446	UL	294	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.94446	UL	294	4	0	0	13	1	1	28644	27	1	30.0092	0	0	0
2.948	DL	294	7	1	1	13	1	1	661	27	0	51.7991	0	0	0
2.95396	UL	295	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
2.95396	UL	295	3	1	0	13	1	1	119	25	0	53.4019	0	0	0
